3/27/2018 6:45	301.23	5.2094	14645	221.87	5.1901	8.13E+05	221.87	5.1901	7.88E+05	2.4697	0.04271	97.488	1.7	97.934	50.023	2.2857	3828.9	3715.7	2.14E+05	5184.9	6.23E+05	8.45E+05	1.74E+05	5190.1	6.43E+05	0.51749	0.53338	0.70559	0.99525	0.042577	0.059359	0.71051	0.060693	0.73657	0.99629	53.786	0.84938	113.15	1.4832	0	17913	8692.8	12011	43971	0.025601	1	1840.2	48.18	27.348	18.571	50.231	46.473	27.015	1837.4	1.5478	1.0733	17.773	12.052	34.55	16.813	1.0987	0.77006
3/27/2018 6:46	349.8	6.0495	14251	257.64	6.027	7.96E+05	257.64	6.027	7.67E+05	2.9074	0.05028	97.042	1.7	97.554	40.951	2.2858	3157.3	3044.1	2.48E+05	6021	6.06E+05	8.57E+05	2.02E+05	6027	6.30E+05	0.51738	0.53327	0.70556	0.99525	0.042602	0.062356	0.71049	0.063627	0.73654	0.99629	53.816	0.84935	113.16	1.4834	0	17876	8669.6	12025	43913	0.025563	1	1843.1	48.209	27.375	18.578	50.227	46.476	27.042	1842.6	1.5594	1.0772	17.773	12.052	34.55	16.813	1.0986	0.77002
3/27/2018 6:47	351.32	6.0757	14249	258.81	6.0531	7.96E+05	258.81	6.0531	7.66E+05	2.7724	0.047946	97.18	1.7	97.545	40.829	2.2853	3145	3031.9	2.50E+05	6047	6.06E+05	8.60E+05	2.03E+05	6053.1	6.29E+05	0.5175	0.53339	0.7056	0.99524	0.042572	0.061411	0.71053	0.062701	0.7367	0.99628	53.776	0.84943	113.06	1.4824	0	17931	8676.6	12036	44013	0.025607	1	1844.3	48.182	27.393	18.589	50.241	46.49	27.066	1844.8	1.5588	1.0976	17.773	12.052	34.55	16.813	1.0987	0.77008
3/27/2018 6:48	286.45	4.9538	14786	211	4.9354	8.20E+05	211	4.9354	7.96E+05	2.1853	0.037793	97.777	1.7	98.064	51.318	2.2856	3927	3813.9	2.03E+05	4930.4	6.29E+05	8.43E+05	1.66E+05	4935.4	6.48E+05	0.51739	0.53328	0.70557	0.99524	0.0426	0.057447	0.71049	0.058824	0.7366	0.99628	53.812	0.84937	113.12	1.483	0	17908	8707.3	12022	43996	0.025619	1	1843.4	48.21	27.395	18.596	50.236	46.502	27.07	1842.6	1.5488	1.0683	17.774	12.053	34.549	16.812	1.0985	0.76991
3/27/2018 6:49	304.98	5.2743	14629	224.67	5.2547	8.12E+05	224.67	5.2547	7.87E+05	2.5135	0.043469	97.443	1.7	97.911	49.205	2.2853	3766.5	3653.4	2.17E+05	5249.4	6.22E+05	8.39E+05	1.77E+05	5254.7	6.42E+05	0.5175	0.53339	0.70561	0.99524	0.042571	0.05965	0.71053	0.060978	0.7367	0.99628	53.776	0.84943	113.06	1.4824	0	17917	8689.4	12033	44015	0.025639	1	1844.9	48.181	27.392	18.6	50.241	46.503	27.07	1840.8	1.5384	1.0461	17.774	12.053	34.549	16.812	1.0985	0.76995
3/27/2018 6:50	342.16	5.9172	14373	252.03	5.8953	8.02E+05	252.03	5.8953	7.73E+05	2.771	0.047922	97.181	1.7	97.622	43.062	2.2856	3312.5	3199.4	2.43E+05	5889.3	6.11E+05	8.60E+05	1.98E+05	5895.3	6.34E+05	0.51742	0.53331	0.70558	0.99524	0.042592	0.06142	0.7105	0.062711	0.73661	0.99628	53.803	0.84938	113.12	1.483	0	17892	8675	12028	43973	0.025623	1	1853.5	48.201	27.387	18.611	50.262	46.506	27.061	1853.9	1.5548	1.0556	17.774	12.053	34.549	16.812	1.0983	0.76982
3/27/2018 6:51	320.38	5.5407	14448	235.95	5.5201	8.04E+05	235.95	5.5201	7.78E+05	2.4061	0.04161	97.552	1.7	97.791	44.825	2.286	3445.9	3332.7	2.28E+05	5514.6	6.15E+05	8.53E+05	1.85E+05	5520.1	6.36E+05	0.51734	0.53323	0.70555	0.99525	0.042613	0.05896	0.71047	0.060305	0.73648	0.99629	53.83	0.84932	113.2	1.4838	0	17896	8694	12031	43994	0.025625	1	1834.9	48.219	27.368	18.623	50.222	46.528	27.042	1833.7	1.568	1.085	17.773	12.052	34.55	16.813	1.0991	0.77034
3/27/2018 6:52	282.81	4.8908	14846	208.28	4.8727	8.22E+05	208.28	4.8727	7.99E+05	2.3609	0.04083	97.598	1.7	98.09	53.434	2.2861	4085.1	3971.9	2.01E+05	4867.8	6.32E+05	8.35E+05	1.64E+05	4872.7	6.51E+05	0.51743	0.53332	0.70556	0.99526	0.042593	0.058634	0.71049	0.059984	0.73646	0.9963	53.807	0.84932	113.22	1.484	0	17921	8697.6	11999	43979	0.02559	1	1847.9	48.192	27.326	18.626	50.261	46.533	27.006	1847.2	1.5537	1.0519	17.773	12.052	34.55	16.813	1.0991	0.77035
3/27/2018 6:53	285.94	4.945	14806	210.57	4.9267	8.20E+05	210.57	4.9267	7.96E+05	2.2402	0.038743	97.721	1.7	98.068	51.813	2.2862	3963.6	3850.3	2.03E+05	4921.8	6.30E+05	8.35E+05	1.65E+05	4926.7	6.49E+05	0.5175	0.5334	0.70557	0.99527	0.042577	0.0578	0.7105	0.059168	0.73643	0.9963	53.789	0.84933	113.25	1.4842	0	17906	8702.6	12019	43982	0.025593	1	1845.5	48.17	27.287	18.64	50.225	46.534	26.969	1845.3	1.5391	1.028	17.773	12.052	34.55	16.813	1.0986	0.76999
3/27/2018 6:54	299.2	5.1743	14668	220.28	5.1552	8.15E+05	220.28	5.1552	7.90E+05	2.3889	0.041313	97.57	1.7	97.957	50.029	2.2868	3835	3721.6	2.12E+05	5150.1	6.24E+05	8.41E+05	1.73E+05	5155.2	6.44E+05	0.51739	0.53329	0.70553	0.99528	0.042608	0.058836	0.71045	0.060183	0.73621	0.99631	53.83	0.84922	113.39	1.4856	0	17945	8694.5	12022	44022	0.025618	1	1841.6	48.194	27.246	18.638	50.211	46.551	26.934	1839.5	1.5387	1.0376	17.773	12.052	34.551	16.813	1.0986	0.76999
3/27/2018 6:55	340.44	5.8876	14313	250.63	5.8659	7.99E+05	250.63	5.8659	7.70E+05	2.7345	0.04729	97.218	1.7	97.634	41.77	2.2869	3219.1	3105.7	2.42E+05	5860.1	6.09E+05	8.59E+05	1.97E+05	5865.9	6.32E+05	0.51745	0.53336	0.70554	0.99529	0.042592	0.06117	0.71047	0.062466	0.73621	0.99632	53.811	0.84923	113.39	1.4856	0	17923	8677.9	12040	44012	0.025627	1	1840.5	48.173	27.219	18.655	50.233	46.562	26.907	1839.8	1.5249	1.0597	17.773	12.052	34.551	16.813	1.0986	0.77002
3/27/2018 6:56	315.98	5.4646	14559	232.59	5.4444	8.10E+05	232.59	5.4444	7.84E+05	2.5478	0.044061	97.408	1.7	97.835	46.07	2.2873	3541.8	3428.3	2.24E+05	5439	6.20E+05	8.47E+05	1.83E+05	5444.4	6.41E+05	0.51736	0.53326	0.70551	0.99529	0.042617	0.059925	0.71043	0.061249	0.73609	0.99632	53.843	0.84917	113.47	1.4864	0	17892	8686.9	12037	43971	0.025617	1	1850.4	48.197	27.21	18.662	50.214	46.563	26.886	1849	1.5448	1.0785	17.772	12.052	34.551	16.813	1.0989	0.77018
3/27/2018 6:57	353.75	6.1178	14190	260.42	6.0953	7.93E+05	260.42	6.0953	7.63E+05	2.8199	0.048768	97.131	1.7	97.523	39.692	2.287	3064.2	2950.8	2.51E+05	6089.3	6.03E+05	8.62E+05	2.05E+05	6095.3	6.27E+05	0.51749	0.5334	0.70554	0.9953	0.042585	0.061745	0.71047	0.063028	0.73618	0.99632	53.804	0.84922	113.42	1.4859	0	17942	8674.5	12038	44022	0.025638	1	1840.5	48.163	27.194	18.673	50.231	46.563	26.87	1837.4	1.553	1.0775	17.772	12.052	34.551	16.813	1.099	0.77027
3/27/2018 6:58	328.28	5.6772	14418	241.64	5.6563	8.04E+05	241.64	5.6563	7.76E+05	2.6759	0.046277	97.278	1.7	97.727	44.576	2.2873	3430.3	3316.8	2.33E+05	5650.7	6.13E+05	8.48E+05	1.90E+05	5656.3	6.36E+05	0.51739	0.5333	0.70551	0.9953	0.042609	0.060789	0.71044	0.062095	0.73607	0.99632	53.835	0.84916	113.49	1.4865	0	17896	8681.3	12005	43931	0.025576	1	1838.6	48.186	27.189	18.682	50.214	46.563	26.857	1839.8	1.5395	1.0904	17.772	12.051	34.551	16.813	1.0989	0.77024
3/27/2018 6:59	333.32	5.7645	14420	245.38	5.7433	8.04E+05	245.38	5.7433	7.76E+05	2.5488	0.044079	97.407	1.7	97.695	43.382	2.287	3339	3225.6	2.37E+05	5737.6	6.13E+05	8.66E+05	1.93E+05	5743.3	6.36E+05	0.51749	0.5334	0.70554	0.9953	0.042585	0.059902	0.71047	0.061225	0.73617	0.99632	53.804	0.84922	113.42	1.4859	0	17903	8686.7	12028	43978	0.025607	1	1852	48.162	27.192	18.689	50.215	46.575	26.868	1849.6	1.5553	1.0825	17.772	12.052	34.551	16.813	1.0988	0.77017
3/27/2018 7:00	320.49	5.5425	14522	235.94	5.5221	8.08E+05	235.94	5.5221	7.81E+05	2.6848	0.046431	97.269	1.7	97.785	47.563	2.2869	3648.3	3534.8	2.28E+05	5516.6	6.17E+05	8.47E+05	1.85E+05	5522.1	6.39E+05	0.5175	0.53341	0.70555	0.99529	0.04258	0.060822	0.71048	0.062125	0.73621	0.99632	53.798	0.84924	113.4	1.4856	0	17890	8681.6	12012	43935	0.025583	1	1843.8	48.16	27.202	18.697	50.222	46.59	26.871	1844.3	1.5577	1.062	17.773	12.052	34.551	16.813	1.0985	0.7699
3/27/2018 7:01	304.3	5.2626	14627	224.03	5.2432	8.12E+05	224.03	5.2432	7.87E+05	2.4271	0.041975	97.531	1.7	97.911	50.618	2.2869	3876.6	3763.2	2.16E+05	5238	6.22E+05	8.52E+05	1.76E+05	5243.2	6.43E+05	0.51749	0.5334	0.70555	0.99529	0.042583	0.059074	0.71047	0.060414	0.73619	0.99632	53.802	0.84923	113.41	1.4858	0	17923	8693.6	12040	44021	0.025631	1	1842	48.162	27.199	18.708	50.227	46.593	26.882	1838.7	1.5561	1.076	17.773	12.052	34.551	16.813	1.0985	0.76991
3/27/2018 7:02	355.3	6.1446	14185	261.56	6.122	7.93E+05	261.56	6.122	7.64E+05	2.8539	0.049355	97.097	1.7	97.511	39.602	2.2871	3059.3	2945.8	2.52E+05	6115.9	6.03E+05	8.56E+05	2.06E+05	6122	6.27E+05	0.5174	0.5333	0.70552	0.99529	0.042606	0.061994	0.71045	0.063273	0.73614	0.99632	53.83	0.8492	113.44	1.486	0	17889	8672.1	12024	43952	0.025604	1	1842.5	48.187	27.215	18.718	50.226	46.593	26.888	1838.8	1.5602	1.0744	17.772	12.052	34.551	16.813	1.0986	0.77003
3/27/2018 7:03	377.38	6.5264	14020	277.86	6.5024	7.86E+05	277.86	6.5024	7.54E+05	3.1951	0.055256	96.75	1.7	97.331	36.84	2.2867	2852	2738.6	2.68E+05	6495.9	5.96E+05	8.63E+05	2.18E+05	6502.4	6.22E+05	0.51751	0.53341	0.70556	0.99529	0.042578	0.064288	0.71048	0.065516	0.73627	0.99632	53.794	0.84926	113.36	1.4853	0	17896	8654.9	12044	43940	0.025581	1	1843.9	48.16	27.22	18.724	50.209	46.593	26.889	1842.8	1.5646	1.1032	17.772	12.052	34.551	16.813	1.0988	0.77013
3/27/2018 7:04	290.89	5.0306	14763	214.17	5.012	8.19E+05	214.17	5.012	7.94E+05	2.247	0.03886	97.714	1.7	98.011	54.952	2.2866	4197.7	4084.3	2.07E+05	5007	6.28E+05	8.51E+05	1.68E+05	5012	6.47E+05	0.51749	0.53339	0.70555	0.99528	0.042583	0.057851	0.71048	0.059218	0.73628	0.99631	53.799	0.84927	113.35	1.4852	0	17916	8703.2	12050	44032	0.025631	1	1841.5	48.167	27.234	18.742	50.217	46.593	26.903	1841.7	1.5591	1.0981	17.773	12.052	34.551	16.813	1.0986	0.77002
3/27/2018 7:05	329.27	5.6945	14423	242.4	5.6735	8.04E+05	242.4	5.6735	7.77E+05	2.5657	0.04437	97.39	1.7	97.725	43.731	2.287	3367.3	3253.8	2.34E+05	5667.8	6.14E+05	8.50E+05	1.90E+05	5673.5	6.36E+05	0.51737	0.53327	0.70552	0.99529	0.042613	0.060043	0.71044	0.061364	0.73614	0.99632	53.837	0.84919	113.43	1.486	0	17876	8685.4	12028	43942	0.025585	1	1845.5	48.195	27.225	18.749	50.228	46.593	26.908	1843.8	1.5643	1.0582	17.773	12.052	34.551	16.813	1.0985	0.76994
3/27/2018 7:06	356.53	6.1659	14189	262.47	6.1432	7.93E+05	262.47	6.1432	7.64E+05	2.9323	0.050711	97.017	1.7	97.504	39.403	2.287	3043.4	2929.9	2.53E+05	6137.1	6.03E+05	8.54E+05	2.06E+05	6143.2	6.28E+05	0.51746	0.53336	0.70554	0.99529	0.042592	0.062515	0.71046	0.063783	0.73618	0.99632	53.812	0.84922	113.42	1.4859	0	17898	8668.7	12010	43940	0.025565	1	1842.6	48.172	27.206	18.759	50.137	46.593	26.884	1842.5	1.5805	1.0707	17.772	12.052	34.551	16.813	1.099	0.77028
3/27/2018 7:07	319.41	5.5238	14493	235.08	5.5035	8.07E+05	235.08	5.5035	7.80E+05	2.5072	0.04336	97.449	1.7	97.806	44.848	2.2876	3451.5	3337.9	2.27E+05	5498.1	6.17E+05	8.57E+05	1.85E+05	5503.5	6.38E+05	0.51736	0.53327	0.70549	0.99531	0.042618	0.059653	0.71042	0.060983	0.73597	0.99633	53.848	0.84912	113.55	1.4871	0	17905	8689.6	12013	43975	0.025591	1	1844.8	48.191	27.164	18.765	50.239	46.593	26.85	1841.9	1.5554	1.0863	17.772	12.051	34.551	16.813	1.0991	0.77038
3/27/2018 7:08	318.4	5.5065	14491	234.29	5.4863	8.07E+05	234.29	5.4863	7.80E+05	2.599	0.044948	97.356	1.7	97.808	45.379	2.288	3490.9	3377.2	2.26E+05	5480.9	6.17E+05	8.47E+05	1.84E+05	5486.3	6.38E+05	0.5174	0.53331	0.70549	0.99532	0.042611	0.060268	0.71042	0.061584	0.73586	0.99634	53.842	0.84909	113.63	1.4879	0	17890	8684.7	12053	43988	0.02561	1	1839.2	48.175	27.106	18.778	50.181	46.593	26.794	1838.6	1.5677	1.0644	17.771	12.051	34.552	16.814	1.0991	0.77038
3/27/2018 7:09	346.81	5.9977	14272	255.13	5.9758	7.98E+05	255.13	5.9758	7.69E+05	2.8094	0.048586	97.142	1.7	97.579	41.506	2.2887	3206	3092.2	2.46E+05	5970	6.07E+05	8.55E+05	2.00E+05	5975.8	6.31E+05	0.51735	0.53327	0.70546	0.99534	0.042627	0.061713	0.71038	0.062999	0.73564	0.99635	53.866	0.84899	113.78	1.4893	0	17900	8674.3	12017	43967	0.025582	1	1842.6	48.18	27.04	18.784	50.255	46.593	26.73	1843	1.5712	1.0804	17.771	12.051	34.552	16.814	1.0992	0.77039
3/27/2018 7:10	299.33	5.1767	14670	220.19	5.1578	8.15E+05	220.19	5.1578	7.90E+05	2.3796	0.041153	97.579	1.7	97.961	48.95	2.2888	3757.6	3643.7	2.13E+05	5152.8	6.24E+05	8.47E+05	1.73E+05	5157.8	6.44E+05	0.51749	0.53342	0.70548	0.99536	0.042595	0.05876	0.71041	0.060108	0.73561	0.99636	53.828	0.84901	113.81	1.4897	0	17928	8696.4	12026	44021	0.025615	1	1842.6	48.137	26.973	18.792	50.155	46.593	26.663	1841.3	1.5541	1.0784	17.771	12.051	34.553	16.814	1.0992	0.77039
3/27/2018 7:11	346.89	5.999	14289	255.08	5.9773	7.99E+05	255.08	5.9773	7.70E+05	2.6706	0.046185	97.283	1.7	97.58	41.603	2.2896	3214.2	3100.1	2.46E+05	5971.5	6.08E+05	8.57E+05	2.00E+05	5977.3	6.32E+05	0.51737	0.53331	0.70543	0.99537	0.042626	0.060767	0.71036	0.062074	0.73535	0.99637	53.871	0.84888	113.98	1.4913	0	17878	8680.5	12013	43933	0.025589	1	1849.1	48.159	26.915	18.802	50.219	46.593	26.607	1846.3	1.5543	1.0659	17.77	12.05	34.554	16.815	1.0992	0.77043
3/27/2018 7:12	303.64	5.2511	14598	223.24	5.2321	8.12E+05	223.24	5.2321	7.87E+05	2.5834	0.044678	97.372	1.7	97.907	50.497	2.2901	3880.4	3766.2	2.16E+05	5227.1	6.22E+05	8.45E+05	1.75E+05	5232.1	6.42E+05	0.51731	0.53325	0.7054	0.99538	0.042643	0.060191	0.71033	0.061511	0.7352	0.99638	53.895	0.84881	114.08	1.4923	0	17905	8684.4	12029	43970	0.02559	1	1832.3	48.171	26.883	18.804	50.215	46.593	26.572	1832.2	1.5685	1.071	17.769	12.05	34.554	16.815	1.0998	0.77084
3/27/2018 7:13	310.47	5.3692	14552	228.26	5.3498	8.10E+05	228.26	5.3498	7.84E+05	2.4485	0.042344	97.509	1.7	97.867	47.489	2.29	3654	3539.9	2.20E+05	5344.6	6.20E+05	8.47E+05	1.79E+05	5349.8	6.41E+05	0.51736	0.5333	0.70541	0.99539	0.042632	0.059263	0.71034	0.060602	0.73522	0.99638	53.882	0.84883	114.07	1.4922	0	17901	8691	12039	43989	0.025604	1	1838.5	48.158	26.871	18.803	50.168	46.593	26.554	1836.9	1.5626	1.0562	17.769	12.05	34.554	16.815	1.0998	0.77085
3/27/2018 7:14	331.25	5.7286	14380	243.61	5.7079	8.02E+05	243.61	5.7079	7.74E+05	2.6189	0.045291	97.336	1.7	97.702	43.627	2.2895	3363.3	3249.3	2.35E+05	5702.4	6.12E+05	8.47E+05	1.91E+05	5707.9	6.34E+05	0.51752	0.53346	0.70546	0.99538	0.042591	0.060383	0.71039	0.061696	0.73541	0.99638	53.829	0.84893	113.96	1.4911	0	17907	8685.7	12015	43977	0.025576	1	1839.5	48.118	26.881	18.812	50.172	46.593	26.553	1837.1	1.5494	1.0627	17.769	12.05	34.554	16.815	1.0994	0.77058
3/27/2018 7:15	296.3	5.1243	14681	217.83	5.1057	8.16E+05	217.83	5.1057	7.91E+05	2.4296	0.042018	97.528	1.7	97.979	50.254	2.2902	3862.4	3748.2	2.10E+05	5100.8	6.25E+05	8.47E+05	1.71E+05	5105.7	6.46E+05	0.51727	0.53321	0.70539	0.99538	0.042653	0.059156	0.71032	0.060499	0.73516	0.99638	53.908	0.84879	114.1	1.4925	0	17854	8693.3	12001	43903	0.025554	1	1838.8	48.181	26.882	18.812	50.224	46.593	26.554	1838.7	1.5794	1.0625	17.77	12.05	34.554	16.815	1.0994	0.77057
3/27/2018 7:16	330.55	5.7166	14380	243.05	5.6959	8.02E+05	243.05	5.6959	7.75E+05	2.686	0.046451	97.268	1.7	97.71	43.36	2.2898	3345.2	3231.2	2.35E+05	5690.4	6.12E+05	8.52E+05	1.91E+05	5695.9	6.35E+05	0.51741	0.53335	0.70543	0.99538	0.042619	0.060865	0.71036	0.062169	0.73528	0.99638	53.865	0.84886	114.04	1.4919	0	17899	8681.2	12011	43947	0.025577	1	1839.8	48.146	26.874	18.809	50.194	46.593	26.55	1837.1	1.5906	1.0635	17.769	12.05	34.554	16.815	1.0998	0.77083
3/27/2018 7:17	320.01	5.5343	14490	235.28	5.5143	8.08E+05	235.28	5.5143	7.81E+05	2.4327	0.042072	97.525	1.7	97.798	45.217	2.2901	3486.6	3372.4	2.27E+05	5509	6.17E+05	8.49E+05	1.85E+05	5514.3	6.39E+05	0.5173	0.53324	0.7054	0.99538	0.042646	0.05917	0.71033	0.060512	0.7352	0.99638	53.899	0.84881	114.08	1.4923	0	17900	8694	12023	43970	0.025599	1	1844.4	48.174	26.884	18.81	50.23	46.593	26.556	1842.4	1.5598	1.0703	17.769	12.05	34.554	16.815	1.0996	0.77072
3/27/2018 7:18	291.07	5.0338	14741	214.06	5.0156	8.18E+05	214.06	5.0156	7.93E+05	2.3513	0.040663	97.608	1.7	98.027	50.59	2.2894	3879.9	3765.9	2.07E+05	5010.8	6.27E+05	8.40E+05	1.68E+05	5015.6	6.47E+05	0.51756	0.5335	0.70547	0.99538	0.042581	0.058555	0.7104	0.059907	0.73544	0.99638	53.816	0.84896	113.93	1.4908	0	17913	8698.7	12013	43982	0.025606	1	1841.1	48.108	26.88	18.815	50.186	46.593	26.559	1841.4	1.5541	1.0497	17.77	12.05	34.554	16.815	1.0994	0.77057
3/27/2018 7:19	373.34	6.4566	14043	274.55	6.4332	7.87E+05	274.55	6.4332	7.56E+05	3.0922	0.053477	96.854	1.7	97.362	37.414	2.2895	2899.9	2785.9	2.65E+05	6427	5.97E+05	8.66E+05	2.16E+05	6433.2	6.23E+05	0.51753	0.53348	0.70547	0.99538	0.042587	0.063594	0.71039	0.064838	0.7354	0.99638	53.825	0.84894	113.96	1.4911	0	17880	8660.6	12031	43943	0.025594	1	1843.5	48.114	26.875	18.814	50.168	46.592	26.547	1840.1	1.5615	1.0715	17.77	12.05	34.554	16.815	1.0987	0.77005
3/27/2018 7:20	365.96	6.3288	14099	269.05	6.3059	7.90E+05	269.05	6.3059	7.60E+05	2.9477	0.050978	97.001	1.7	97.421	38.542	2.2901	2988.2	2874.1	2.60E+05	6299.9	6.00E+05	8.66E+05	2.11E+05	6305.9	6.25E+05	0.51733	0.53327	0.7054	0.99538	0.042638	0.06266	0.71033	0.063927	0.7352	0.99638	53.889	0.84882	114.08	1.4923	0	17903	8667.4	12038	43964	0.025606	1	1838.8	48.164	26.874	18.817	50.218	46.568	26.548	1840.6	1.575	1.1143	17.77	12.05	34.554	16.815	1.0991	0.77032
3/27/2018 7:21	362.87	6.2754	14138	266.8	6.2527	7.92E+05	266.8	6.2527	7.62E+05	2.9001	0.050154	97.05	1.7	97.444	39.307	2.2899	3043.2	2929.1	2.58E+05	6246.7	6.02E+05	8.72E+05	2.10E+05	6252.7	6.26E+05	0.51741	0.53336	0.70543	0.99539	0.042618	0.062318	0.71036	0.063591	0.73526	0.99638	53.864	0.84886	114.04	1.4919	0	17910	8669.8	12010	43962	0.025592	1	1844.8	48.143	26.867	18.809	50.219	46.563	26.538	1842	1.5533	1.1179	17.769	12.05	34.554	16.815	1.0995	0.77064
3/27/2018 7:22	311.41	5.3855	14585	228.93	5.3661	8.12E+05	228.93	5.3661	7.86E+05	2.4914	0.043087	97.465	1.7	97.871	46.589	2.2903	3588.5	3474.3	2.21E+05	5360.9	6.21E+05	8.45E+05	1.80E+05	5366.1	6.42E+05	0.51733	0.53327	0.7054	0.99539	0.04264	0.059562	0.71033	0.060895	0.73514	0.99639	53.893	0.84879	114.12	1.4927	0	17919	8690	12035	43993	0.025606	1	1846.7	48.163	26.851	18.808	50.188	46.563	26.53	1847.5	1.5465	1.096	17.769	12.05	34.555	16.815	1.0997	0.77075
3/27/2018 7:23	372.85	6.4481	14044	274.05	6.4248	7.88E+05	274.05	6.4248	7.57E+05	3.0552	0.052837	96.892	1.7	97.366	37.378	2.2907	2903.2	2789	2.65E+05	6418.7	5.98E+05	8.66E+05	2.15E+05	6424.8	6.24E+05	0.51729	0.53323	0.70537	0.9954	0.042652	0.063403	0.7103	0.064655	0.73501	0.99639	53.91	0.84874	114.21	1.4935	0	17888	8661.7	12040	43952	0.02559	1	1843.8	48.169	26.817	18.795	50.204	46.537	26.495	1840.8	1.5577	1.0863	17.769	12.049	34.555	16.815	1.1	0.771
3/27/2018 7:24	340.91	5.8957	14328	250.62	5.8744	8.00E+05	250.62	5.8744	7.72E+05	2.6924	0.046562	97.261	1.7	97.63	42.094	2.2903	3251	3136.9	2.42E+05	5868.8	6.09E+05	8.60E+05	1.97E+05	5874.4	6.33E+05	0.51749	0.53345	0.70543	0.99541	0.042601	0.06089	0.71036	0.062193	0.73514	0.9964	53.847	0.84883	114.13	1.4928	0	17891	8679.2	12026	43962	0.025576	1	1847	48.114	26.789	18.781	50.199	46.533	26.47	1844.1	1.5705	1.0988	17.769	12.049	34.555	16.815	1.0998	0.77083
3/27/2018 7:25	333.06	5.76	14404	244.79	5.7392	8.04E+05	244.79	5.7392	7.76E+05	2.7039	0.046762	97.249	1.7	97.695	43.246	2.2908	3340.2	3226	2.37E+05	5733.8	6.13E+05	8.55E+05	1.92E+05	5739.2	6.36E+05	0.51734	0.53329	0.70538	0.99541	0.042641	0.061006	0.71031	0.062308	0.73497	0.9964	53.898	0.84873	114.24	1.4939	0	17886	8680.5	12029	43935	0.025575	1	1846.9	48.152	26.781	18.785	50.182	46.533	26.459	1847	1.573	1.0837	17.769	12.05	34.555	16.815	1.0992	0.77044
3/27/2018 7:26	322.24	5.5727	14505	236.86	5.5527	8.08E+05	236.86	5.5527	7.81E+05	2.6133	0.045194	97.342	1.7	97.786	44.721	2.2905	3448.1	3333.9	2.29E+05	5547.4	6.17E+05	8.51E+05	1.86E+05	5552.7	6.39E+05	0.51742	0.53337	0.70541	0.99541	0.042619	0.06037	0.71034	0.061685	0.73506	0.9964	53.87	0.84878	114.18	1.4933	0	17904	8685.4	12033	43971	0.025595	1	1847.9	48.131	26.785	18.777	50.155	46.533	26.455	1849.3	1.5755	1.0798	17.769	12.049	34.555	16.815	1.0997	0.77079
3/27/2018 7:27	290.81	5.0293	14743	213.78	5.0111	8.19E+05	213.78	5.0111	7.94E+05	2.345	0.040555	97.614	1.7	98.025	51.25	2.2904	3934	3819.8	2.07E+05	5006.3	6.27E+05	8.35E+05	1.68E+05	5011.1	6.47E+05	0.51744	0.53339	0.70542	0.9954	0.042614	0.058544	0.71035	0.059898	0.73512	0.99639	53.862	0.84881	114.14	1.4929	0	17901	8697.9	12027	43992	0.025602	1	1846	48.128	26.802	18.76	50.2	46.533	26.468	1841.1	1.563	1.05	17.769	12.05	34.555	16.815	1.0994	0.77055
3/27/2018 7:28	344.53	5.9583	14304	253.24	5.9368	8.00E+05	253.24	5.9368	7.71E+05	2.7379	0.047349	97.215	1.7	97.603	41.368	2.2906	3200.4	3086.2	2.45E+05	5931.1	6.09E+05	8.63E+05	1.99E+05	5936.8	6.33E+05	0.51729	0.53323	0.70538	0.9954	0.042652	0.061246	0.71031	0.062544	0.73505	0.99639	53.909	0.84875	114.18	1.4933	0	17880	8676.9	12008	43934	0.02558	1	1847.3	48.171	26.831	18.753	50.148	46.533	26.495	1847.1	1.563	1.0649	17.769	12.049	34.555	16.815	1.0996	0.77074
3/27/2018 7:29	350.4	6.0598	14257	257.69	6.0379	7.97E+05	257.69	6.0379	7.67E+05	2.7724	0.047946	97.18	1.7	97.549	41.121	2.2894	3175.3	3061.4	2.49E+05	6032.1	6.06E+05	8.67E+05	2.03E+05	6037.9	6.30E+05	0.51757	0.53351	0.70547	0.99539	0.04258	0.061414	0.7104	0.062704	0.7354	0.99638	53.816	0.84894	113.96	1.4911	0	17936	8677.2	12015	44002	0.025615	1	1846.1	48.104	26.862	18.744	50.157	46.521	26.526	1843.1	1.5562	1.0916	17.769	12.05	34.555	16.815	1.0994	0.7706
3/27/2018 7:30	300.57	5.1981	14688	221.03	5.1792	8.16E+05	221.03	5.1792	7.91E+05	2.4487	0.042347	97.509	1.7	97.944	51.329	2.2896	3938.8	3824.7	2.13E+05	5174.3	6.25E+05	8.43E+05	1.74E+05	5179.2	6.46E+05	0.51743	0.53337	0.70544	0.99538	0.042613	0.059246	0.71037	0.060584	0.73534	0.99638	53.856	0.84889	113.99	1.4914	0	17917	8692.3	12029	44027	0.025624	1	1846.3	48.142	26.89	18.727	50.137	46.53	26.559	1845.6	1.5383	1.0856	17.77	12.05	34.554	16.815	1.0987	0.77006
